"";"cod_mun";"PIB_PC";"PIB_total";"atvidade_economica"
"2285";3103751;175526,34;1189015,416;"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
"2286";3103801;39903,74;115042,491;"Indústrias de transformação"
"2287";3103900;34475,4;310140,724;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2288";3104007;49299,6;5141110,683;"Demais serviços"
"2289";3104106;25309,52;267724,092;"Demais serviços"
"2290";3104205;30888,35;1229696,217;"Demais serviços"
"2291";3104304;15116,55;226083,078;"Demais serviços"
"2292";3104403;11251,31;32167,487;"Administração, defesa, educação e saúde públicas e seguridade social"
"2293";3104452;8466,57;43958,428;"Administração, defesa, educação e saúde públicas e seguridade social"
"2294";3104502;11260,49;205425,107;"Administração, defesa, educação e saúde públicas e seguridade social"
"2295";3104601;21248,44;299985,475;"Indústrias de transformação"
"2296";3104700;9577,63;131807,387;"Administração, defesa, educação e saúde públicas e seguridade social"
"2297";3104809;12854,16;64566,47;"Administração, defesa, educação e saúde públicas e seguridade social"
"2298";3104908;13602,87;262739,371;"Demais serviços"
"2299";3105004;13369,77;107640,022;"Administração, defesa, educação e saúde públicas e seguridade social"
"2300";3105103;21982,59;527977,852;"Demais serviços"
"2301";3105202;8907,34;44394,202;"Administração, defesa, educação e saúde públicas e seguridade social"
"2302";3105301;11141,78;63942,683;"Administração, defesa, educação e saúde públicas e seguridade social"
"2303";3105400;22747,52;727192,658;"Demais serviços"
"2304";3105509;8697,4;49122,941;"Administração, defesa, educação e saúde públicas e seguridade social"
"2305";3105608;19631,86;2683459,069;"Demais serviços"
"2306";3105707;12381,61;69634,168;"Administração, defesa, educação e saúde públicas e seguridade social"
"2307";3105905;18446,04;385190,232;"Demais serviços"
"2308";3106002;20977,84;218505,165;"Indústrias extrativas"
"2309";3106101;13806,15;48362,949;"Administração, defesa, educação e saúde públicas e seguridade social"
"2310";3106200;35245,02;88951167,805;"Demais serviços"
"2311";3106309;78971,91;2065747,186;"Indústrias de transformação"
"2312";3106408;18669,47;146387,35;"Administração, defesa, educação e saúde públicas e seguridade social"
"2313";3106507;7576,98;93651,454;"Administração, defesa, educação e saúde públicas e seguridade social"
"2314";3106606;7926,08;37078,191;"Administração, defesa, educação e saúde públicas e seguridade social"
"2315";3106655;8498,68;40113,761;"Administração, defesa, educação e saúde públicas e seguridade social"
"2316";3106705;54052,13;23088152,506;"Indústrias de transformação"
"2317";3106804;8742,92;31588,164;"Administração, defesa, educação e saúde públicas e seguridade social"
"2318";3106903;16973,73;246882,862;"Demais serviços"
"2319";3107000;15291,15;40047,517;"Administração, defesa, educação e saúde públicas e seguridade social"
"2320";3107109;20555,41;833110,819;"Demais serviços"
"2321";3107208;10642,07;55179,114;"Administração, defesa, educação e saúde públicas e seguridade social"
"2322";3107307;15891,3;797234,918;"Demais serviços"
"2323";3107406;24209,87;1211510,314;"Demais serviços"
"2324";3107505;18240,87;121192,356;"Produção florestal, pesca e aquicultura"
"2325";3107604;29315,55;123213,257;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2326";3107703;12581,33;75714,472;"Demais serviços"
"2327";3107802;9040,14;139751,47;"Administração, defesa, educação e saúde públicas e seguridade social"
"2328";3107901;10979,86;118307,972;"Administração, defesa, educação e saúde públicas e seguridade social"
"2329";3108008;17067,03;305619,232;"Demais serviços"
"2330";3108107;12250,23;85996,644;"Demais serviços"
"2331";3108206;34946,36;201430,825;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2332";3108255;6761,87;74049,28;"Administração, defesa, educação e saúde públicas e seguridade social"
"2333";3108305;16175,23;308218,963;"Demais serviços"
"2334";3108404;15303,52;234480,502;"Demais serviços"
"2335";3108503;7391,67;48341,492;"Administração, defesa, educação e saúde públicas e seguridade social"
"2336";3108552;13612,32;219226,406;"Administração, defesa, educação e saúde públicas e seguridade social"
"2337";3108602;9231,36;302160,754;"Administração, defesa, educação e saúde públicas e seguridade social"
"2338";3108701;7911,8;35998,697;"Administração, defesa, educação e saúde públicas e seguridade social"
"2339";3108800;18555,37;92832,507;"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
"2340";3108909;11162,62;166200,177;"Administração, defesa, educação e saúde públicas e seguridade social"
"2341";3109006;51164,41;1988402,594;"Indústrias extrativas"
"2342";3109105;12266,35;137787,89;"Demais serviços"
"2343";3109204;10881,37;115277,267;"Administração, defesa, educação e saúde públicas e seguridade social"
"2344";3109253;11157,52;46259,091;"Administração, defesa, educação e saúde públicas e seguridade social"
"2345";3109303;28390,07;700922,364;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2346";3109402;14822,76;420002,928;"Administração, defesa, educação e saúde públicas e seguridade social"
"2347";3109451;26260,47;182247,642;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2348";3109501;16070,03;230283,57;"Demais serviços"
"2349";3109600;10360,02;38435,661;"Administração, defesa, educação e saúde públicas e seguridade social"
"2350";3109709;17051,27;198579,124;"Demais serviços"
"2351";3109808;27874,75;75010,943;"Administração, defesa, educação e saúde públicas e seguridade social"
"2352";3109907;22168,57;252699,566;"Demais serviços"
"2353";3110004;13021,84;577870,277;"Demais serviços"
"2354";3110103;10907,37;59336,115;"Administração, defesa, educação e saúde públicas e seguridade social"
"2355";3110202;16587,88;68143,031;"Administração, defesa, educação e saúde públicas e seguridade social"
"2356";3110301;15723,95;228453,262;"Demais serviços"
"2357";3110400;13220,29;40506,975;"Administração, defesa, educação e saúde públicas e seguridade social"
"2358";3110509;27469,15;605887,028;"Demais serviços"
"2359";3110608;46222,69;1348084,656;"Indústrias de transformação"
"2360";3110707;17214,96;224706,81;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2361";3110806;10313,58;38748,112;"Administração, defesa, educação e saúde públicas e seguridade social"
"2362";3110905;18285,22;304028,417;"Demais serviços"
"2363";3111002;16350,87;350562,757;"Demais serviços"
"2364";3111101;25328,11;508563,168;"Demais serviços"
"2365";3111150;8533,45;32964,701;"Administração, defesa, educação e saúde públicas e seguridade social"
"2366";3111200;18066,57;983869,024;"Demais serviços"
"2367";3111309;14484,01;172041,073;"Administração, defesa, educação e saúde públicas e seguridade social"
"2368";3111408;64124,05;505682,267;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2369";3111507;21147,86;325402,08;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2370";3111606;16440,29;477705,375;"Demais serviços"
"2371";3111705;14277,5;67089,983;"Administração, defesa, educação e saúde públicas e seguridade social"
"2372";3111804;28614,62;346723,35;"Demais serviços"
"2373";3111903;10977,71;62957,172;"Administração, defesa, educação e saúde públicas e seguridade social"
"2374";3112000;17227,35;260942,655;"Demais serviços"
"2375";3112059;9983,09;45093,636;"Administração, defesa, educação e saúde públicas e seguridade social"
"2376";3112109;13070,93;71746,35;"Administração, defesa, educação e saúde públicas e seguridade social"
"2377";3112208;10107,06;48564,413;"Administração, defesa, educação e saúde públicas e seguridade social"
"2378";3112307;16000,48;605890,186;"Demais serviços"
"2379";3112406;16517,06;118129,99;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2380";3112505;8901,97;86153,298;"Administração, defesa, educação e saúde públicas e seguridade social"
"2381";3112604;23546,48;382630,318;"Demais serviços"
"2382";3112653;8138,7;43989,664;"Administração, defesa, educação e saúde públicas e seguridade social"
"2383";3112703;16680,32;254158,081;"Indústrias de transformação"
"2384";3112802;23957,75;208001,145;"Demais serviços"
"2385";3112901;7903,49;74537,816;"Administração, defesa, educação e saúde públicas e seguridade social"
"2386";3113008;6404,49;152305,062;"Administração, defesa, educação e saúde públicas e seguridade social"
"2387";3113107;9508,37;31368,099;"Administração, defesa, educação e saúde públicas e seguridade social"
"2388";3113206;19665,4;499029,14;"Demais serviços"
"2389";3113305;15391,25;516515,09;"Demais serviços"
"2390";3113404;17516,07;1608693,255;"Demais serviços"
"2391";3113503;13447,58;128343,679;"Administração, defesa, educação e saúde públicas e seguridade social"
"2392";3113602;22027,61;148840,543;"Comércio e reparação de veículos automotores e motocicletas"
"2393";3113701;16204,19;320032,676;"Demais serviços"
"2394";3113800;10582,24;27820,697;"Administração, defesa, educação e saúde públicas e seguridade social"
"2395";3113909;18132,52;223936,567;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"2396";3114006;14653,08;169374,921;"Demais serviços"
"2397";3114105;12459,55;184675,431;"Administração, defesa, educação e saúde públicas e seguridade social"
"2398";3114204;18899,04;418349,1;"Demais serviços"
"2399";3114303;23893,6;737380,245;"Demais serviços"
"2400";3114402;21031,02;451283,578;"Demais serviços"
"2401";3114501;19240,97;365482,243;"Demais serviços"
"2402";3114550;31620,56;318482,313;"Demais serviços"
"2403";3114600;19106,85;78529,16;"Administração, defesa, educação e saúde públicas e seguridade social"
"2404";3114709;14188,04;50807,36;"Administração, defesa, educação e saúde públicas e seguridade social"
"2405";3114808;12005,22;55428,123;"Administração, defesa, educação e saúde públicas e seguridade social"
"2406";3114907;26223,59;60550,259;"Produção florestal, pesca e aquicultura"
"2407";3115003;15576,19;47834,474;"Administração, defesa, educação e saúde públicas e seguridade social"
"2408";3115102;17598,9;317783,402;"Demais serviços"
"2409";3115201;10559,67;42766,649;"Administração, defesa, educação e saúde públicas e seguridade social"
"2410";3115300;21059,58;1579994,76;"Demais serviços"
"2411";3115359;114738,85;609951,742;"Indústrias extrativas"
"2412";3115409;9747,47;35734,22;"Administração, defesa, educação e saúde públicas e seguridade social"
"2413";3115458;9524,47;62975,787;"Administração, defesa, educação e saúde públicas e seguridade social"
